account_id,month,closed_won_usd,churned_usd,actual_usd,churn,active_customer
A00481,2023-01-31,21421.64,21421.64,0.0,1,0
A00482,2023-01-31,12105.8,12105.8,0.0,1,0
A00483,2023-01-31,13304.54,13304.54,0.0,1,0
A00484,2023-01-31,23905.35,23905.35,0.0,1,0
A00485,2023-01-31,11780.18,11780.18,0.0,1,0
A00486,2023-01-31,6049.43,6049.43,0.0,1,0
A00487,2023-01-31,23049.69,23049.69,0.0,1,0
A00488,2023-01-31,20302.88,20302.88,0.0,1,0
A00489,2023-01-31,28518.64,28518.64,0.0,1,0
A00490,2023-01-31,22817.58,22817.58,0.0,1,0
A00491,2023-01-31,19912.32,19912.32,0.0,1,0
A00492,2023-01-31,5297.18,5297.18,0.0,1,0
A00493,2023-01-31,15412.47,15412.47,0.0,1,0
A00494,2023-01-31,10622.39,10622.39,0.0,1,0
A00495,2023-01-31,22695.14,22695.14,0.0,1,0
A00496,2023-01-31,44313.7,44313.7,0.0,1,0
A00497,2023-01-31,25243.03,25243.03,0.0,1,0
A00498,2023-01-31,4969.01,4969.01,0.0,1,0
A00499,2023-01-31,19129.15,19129.15,0.0,1,0
A00500,2023-01-31,10673.71,10673.71,0.0,1,0
A00501,2023-01-31,24327.45,24327.45,0.0,1,0
A00502,2023-01-31,27060.86,27060.86,0.0,1,0
A00503,2023-01-31,15083.34,15083.34,0.0,1,0
A00504,2023-01-31,11877.54,11877.54,0.0,1,0
A00505,2023-01-31,19877.41,19877.41,0.0,1,0
A00506,2023-01-31,9729.14,9729.14,0.0,1,0
A00507,2023-01-31,27588.63,27588.63,0.0,1,0
A00508,2023-01-31,22936.04,22936.04,0.0,1,0
A00509,2023-01-31,11510.83,11510.83,0.0,1,0
A00510,2023-01-31,6812.33,6812.33,0.0,1,0
A00511,2023-01-31,18470.75,18470.75,0.0,1,0
A00512,2023-01-31,30995.42,30995.42,0.0,1,0
A00513,2023-01-31,26329.08,26329.08,0.0,1,0
A00514,2023-01-31,5961.96,5961.96,0.0,1,0
A00515,2023-01-31,21378.21,21378.21,0.0,1,0
A00516,2023-01-31,22935.42,22935.42,0.0,1,0
A00517,2023-01-31,13432.76,13432.76,0.0,1,0
A00518,2023-01-31,16136.55,16136.55,0.0,1,0
A00519,2023-01-31,25424.29,25424.29,0.0,1,0
A00520,2023-01-31,17375.77,17375.77,0.0,1,0
A00521,2023-01-31,2356.05,2356.05,0.0,1,0
A00522,2023-01-31,8338.76,8338.76,0.0,1,0
A00523,2023-01-31,11357.81,11357.81,0.0,1,0
A00524,2023-01-31,8529.78,8529.78,0.0,1,0
A00525,2023-01-31,27459.73,27459.73,0.0,1,0
A00526,2023-01-31,20830.03,20830.03,0.0,1,0
A00527,2023-01-31,5266.87,5266.87,0.0,1,0
A00528,2023-01-31,20525.09,20525.09,0.0,1,0
A00529,2023-01-31,28860.21,28860.21,0.0,1,0
A00530,2023-01-31,13501.4,13501.4,0.0,1,0
A00531,2023-01-31,19618.03,19618.03,0.0,1,0
A00532,2023-01-31,16853.83,16853.83,0.0,1,0
A00533,2023-01-31,6474.89,6474.89,0.0,1,0
A00534,2023-01-31,20577.59,20577.59,0.0,1,0
A00535,2023-01-31,10474.11,10474.11,0.0,1,0
A00536,2023-01-31,38348.03,38348.03,0.0,1,0
A00537,2023-01-31,6124.67,6124.67,0.0,1,0
A00538,2023-01-31,15565.84,15565.84,0.0,1,0
A00539,2023-01-31,29939.25,29939.25,0.0,1,0
A00540,2023-01-31,11499.35,11499.35,0.0,1,0
A00541,2023-01-31,20311.74,20311.74,0.0,1,0
A00542,2023-01-31,88508.32,88508.32,0.0,1,0
A00543,2023-01-31,28540.84,28540.84,0.0,1,0
A00544,2023-01-31,21038.3,21038.3,0.0,1,0
A00545,2023-01-31,26203.2,26203.2,0.0,1,0
A00546,2023-01-31,21788.76,21788.76,0.0,1,0
A00547,2023-01-31,8048.25,8048.25,0.0,1,0
A00548,2023-01-31,19890.95,19890.95,0.0,1,0
A00549,2023-01-31,55737.95,55737.95,0.0,1,0
A00550,2023-01-31,34135.12,34135.12,0.0,1,0
A00551,2023-01-31,12783.02,12783.02,0.0,1,0
A00552,2023-01-31,13923.36,13923.36,0.0,1,0
A00553,2023-01-31,58162.99,58162.99,0.0,1,0
A00554,2023-01-31,15552.78,15552.78,0.0,1,0
A00555,2023-01-31,11665.5,11665.5,0.0,1,0
A00556,2023-01-31,8247.79,8247.79,0.0,1,0
A00557,2023-01-31,17781.23,17781.23,0.0,1,0
A00558,2023-01-31,11118.42,11118.42,0.0,1,0
A00559,2023-01-31,17269.26,17269.26,0.0,1,0
A00560,2023-01-31,20648.43,20648.43,0.0,1,0
A00561,2023-01-31,36900.35,36900.35,0.0,1,0
A00562,2023-01-31,13726.43,0.0,13726.43,0,1
A00563,2023-01-31,2268.44,2268.44,0.0,1,0
A00564,2023-01-31,13213.43,13213.43,0.0,1,0
A00565,2023-01-31,13345.63,13345.63,0.0,1,0
A00566,2023-01-31,12556.2,12556.2,0.0,1,0
A00567,2023-01-31,15075.58,15075.58,0.0,1,0
A00568,2023-01-31,3223.39,3223.39,0.0,1,0
A00569,2023-01-31,6352.72,6352.72,0.0,1,0
A00570,2023-01-31,12139.74,12139.74,0.0,1,0
A00571,2023-01-31,28510.33,28510.33,0.0,1,0
A00572,2023-01-31,15808.39,15808.39,0.0,1,0
A00573,2023-01-31,22962.42,22962.42,0.0,1,0
A00574,2023-01-31,5617.17,5617.17,0.0,1,0
A00575,2023-01-31,9068.54,0.0,9068.54,0,1
A00576,2023-01-31,583.5,583.5,0.0,1,0
A00577,2023-01-31,2778.07,2778.07,0.0,1,0
A00578,2023-01-31,52472.09,52472.09,0.0,1,0
A00579,2023-01-31,5298.07,5298.07,0.0,1,0
A00580,2023-01-31,7386.21,7386.21,0.0,1,0
A00581,2023-01-31,8802.43,8802.43,0.0,1,0
A00582,2023-01-31,42655.42,42655.42,0.0,1,0
A00583,2023-01-31,5476.79,5476.79,0.0,1,0
A00584,2023-01-31,14296.53,14296.53,0.0,1,0
A00585,2023-01-31,9366.82,9366.82,0.0,1,0
A00586,2023-01-31,11045.31,11045.31,0.0,1,0
A00587,2023-01-31,4386.61,4386.61,0.0,1,0
A00588,2023-01-31,9597.62,9597.62,0.0,1,0
A00589,2023-01-31,24082.9,24082.9,0.0,1,0
A00590,2023-01-31,14186.18,14186.18,0.0,1,0
A00591,2023-01-31,20130.34,20130.34,0.0,1,0
A00592,2023-01-31,6044.83,6044.83,0.0,1,0
A00593,2023-01-31,26079.87,26079.87,0.0,1,0
A00594,2023-01-31,14908.61,14908.61,0.0,1,0
A00595,2023-01-31,11239.9,11239.9,0.0,1,0
A00596,2023-01-31,12485.77,12485.77,0.0,1,0
A00597,2023-01-31,16353.55,16353.55,0.0,1,0
A00598,2023-01-31,15884.8,15884.8,0.0,1,0
A00599,2023-01-31,36897.26,36897.26,0.0,1,0
A00600,2023-01-31,16825.04,16825.04,0.0,1,0
A00601,2023-01-31,16369.28,16369.28,0.0,1,0
A00602,2023-01-31,13731.45,13731.45,0.0,1,0
A00603,2023-01-31,18836.44,18836.44,0.0,1,0
A00604,2023-01-31,27832.49,27832.49,0.0,1,0
A00605,2023-01-31,2734.03,2734.03,0.0,1,0
A00606,2023-01-31,2398.1,2398.1,0.0,1,0
A00607,2023-01-31,13332.16,13332.16,0.0,1,0
A00608,2023-01-31,8342.75,8342.75,0.0,1,0
A00609,2023-01-31,15738.58,15738.58,0.0,1,0
A00610,2023-01-31,16010.67,16010.67,0.0,1,0
A00611,2023-01-31,13188.42,13188.42,0.0,1,0
A00612,2023-01-31,32903.67,32903.67,0.0,1,0
A00613,2023-01-31,7673.91,7673.91,0.0,1,0
A00614,2023-01-31,9040.99,9040.99,0.0,1,0
A00615,2023-01-31,39228.29,39228.29,0.0,1,0
A00616,2023-01-31,5271.75,5271.75,0.0,1,0
A00617,2023-01-31,12539.99,12539.99,0.0,1,0
A00618,2023-01-31,11561.74,11561.74,0.0,1,0
A00619,2023-01-31,21143.01,21143.01,0.0,1,0
A00620,2023-01-31,14389.5,14389.5,0.0,1,0
A00621,2023-01-31,4606.21,4606.21,0.0,1,0
A00622,2023-01-31,10232.11,10232.11,0.0,1,0
A00623,2023-01-31,9296.6,9296.6,0.0,1,0
A00624,2023-01-31,23934.21,23934.21,0.0,1,0
A00625,2023-01-31,39108.87,39108.87,0.0,1,0
A00626,2023-01-31,32933.29,32933.29,0.0,1,0
A00627,2023-01-31,14049.99,14049.99,0.0,1,0
A00628,2023-01-31,28922.6,28922.6,0.0,1,0
A00629,2023-01-31,29267.05,29267.05,0.0,1,0
A00630,2023-01-31,44623.25,44623.25,0.0,1,0
A00631,2023-01-31,288.86,288.86,0.0,1,0
A00632,2023-01-31,11113.74,11113.74,0.0,1,0
A00633,2023-01-31,23133.38,23133.38,0.0,1,0
A00634,2023-01-31,8649.75,8649.75,0.0,1,0
A00635,2023-01-31,4769.61,4769.61,0.0,1,0
A00636,2023-01-31,5871.81,5871.81,0.0,1,0
A00637,2023-01-31,19382.0,19382.0,0.0,1,0
A00638,2023-01-31,9287.39,9287.39,0.0,1,0
A00639,2023-01-31,5976.53,5976.53,0.0,1,0
A00640,2023-01-31,39782.73,39782.73,0.0,1,0
A00641,2023-01-31,19112.11,19112.11,0.0,1,0
A00642,2023-01-31,35714.94,35714.94,0.0,1,0
A00643,2023-01-31,11334.38,11334.38,0.0,1,0
A00644,2023-01-31,26575.28,26575.28,0.0,1,0
A00645,2023-01-31,6968.58,6968.58,0.0,1,0
A00646,2023-01-31,9273.44,9273.44,0.0,1,0
A00647,2023-01-31,11004.49,11004.49,0.0,1,0
A00648,2023-01-31,9411.07,9411.07,0.0,1,0
A00649,2023-01-31,5626.17,5626.17,0.0,1,0
A00650,2023-01-31,9941.73,9941.73,0.0,1,0
A00651,2023-01-31,3868.87,3868.87,0.0,1,0
A00652,2023-01-31,15677.84,15677.84,0.0,1,0
A00653,2023-01-31,31104.74,31104.74,0.0,1,0
A00654,2023-01-31,8452.75,8452.75,0.0,1,0
A00655,2023-01-31,13131.87,13131.87,0.0,1,0
A00656,2023-01-31,29247.26,29247.26,0.0,1,0
A00657,2023-01-31,40425.73,40425.73,0.0,1,0
A00658,2023-01-31,27738.22,27738.22,0.0,1,0
A00659,2023-01-31,15990.2,15990.2,0.0,1,0
A00660,2023-01-31,21573.42,21573.42,0.0,1,0
A00661,2023-01-31,22951.91,22951.91,0.0,1,0
A00662,2023-01-31,21814.87,21814.87,0.0,1,0
A00663,2023-01-31,9227.41,9227.41,0.0,1,0
A00664,2023-01-31,25564.87,25564.87,0.0,1,0
A00665,2023-01-31,30760.77,30760.77,0.0,1,0
A00666,2023-01-31,1503.96,1503.96,0.0,1,0
A00667,2023-01-31,11082.62,11082.62,0.0,1,0
A00668,2023-01-31,20310.5,20310.5,0.0,1,0
A00669,2023-01-31,17417.54,17417.54,0.0,1,0
A00670,2023-01-31,20602.25,20602.25,0.0,1,0
A00671,2023-01-31,6347.23,6347.23,0.0,1,0
A00672,2023-01-31,1404.53,1404.53,0.0,1,0
A00673,2023-01-31,16505.33,16505.33,0.0,1,0
A00674,2023-01-31,13993.37,13993.37,0.0,1,0
A00675,2023-01-31,30343.41,30343.41,0.0,1,0
A00676,2023-01-31,20480.84,20480.84,0.0,1,0
A00677,2023-01-31,1533.85,1533.85,0.0,1,0
A00678,2023-01-31,20837.11,20837.11,0.0,1,0
A00679,2023-01-31,36339.52,36339.52,0.0,1,0
A00680,2023-01-31,29618.51,29618.51,0.0,1,0
A00681,2023-01-31,20524.88,20524.88,0.0,1,0
A00682,2023-01-31,10098.74,10098.74,0.0,1,0
A00683,2023-01-31,12883.61,12883.61,0.0,1,0
A00684,2023-01-31,12631.58,12631.58,0.0,1,0
A00685,2023-01-31,23052.78,23052.78,0.0,1,0
A00686,2023-01-31,22068.08,22068.08,0.0,1,0
A00687,2023-01-31,15621.01,15621.01,0.0,1,0
A00688,2023-01-31,28148.43,28148.43,0.0,1,0
A00689,2023-01-31,8340.13,8340.13,0.0,1,0
A00690,2023-01-31,26614.3,26614.3,0.0,1,0
A00691,2023-01-31,40919.42,40919.42,0.0,1,0
A00692,2023-01-31,33834.23,33834.23,0.0,1,0
A00693,2023-01-31,26780.72,26780.72,0.0,1,0
A00694,2023-01-31,9886.14,9886.14,0.0,1,0
A00695,2023-01-31,18628.45,18628.45,0.0,1,0
A00696,2023-01-31,22804.53,22804.53,0.0,1,0
A00697,2023-01-31,17961.74,17961.74,0.0,1,0
A00698,2023-01-31,22677.61,22677.61,0.0,1,0
A00699,2023-01-31,48594.5,48594.5,0.0,1,0
A00700,2023-01-31,33089.74,33089.74,0.0,1,0
A00701,2023-01-31,43516.78,43516.78,0.0,1,0
A00702,2023-01-31,31988.85,31988.85,0.0,1,0
A00703,2023-01-31,13021.11,13021.11,0.0,1,0
A00704,2023-01-31,6828.14,6828.14,0.0,1,0
A00705,2023-01-31,12759.52,12759.52,0.0,1,0
A00706,2023-01-31,17385.04,17385.04,0.0,1,0
A00707,2023-01-31,30709.85,30709.85,0.0,1,0
A00708,2023-01-31,27290.84,27290.84,0.0,1,0
A00709,2023-01-31,8289.91,8289.91,0.0,1,0
A00710,2023-01-31,18293.2,18293.2,0.0,1,0
A00711,2023-01-31,36445.0,36445.0,0.0,1,0
A00712,2023-01-31,8538.37,8538.37,0.0,1,0
A00713,2023-01-31,14455.46,14455.46,0.0,1,0
A00714,2023-01-31,12403.11,12403.11,0.0,1,0
A00715,2023-01-31,28763.74,28763.74,0.0,1,0
A00716,2023-01-31,44650.18,44650.18,0.0,1,0
A00717,2023-01-31,11784.09,11784.09,0.0,1,0
A00718,2023-01-31,9844.92,9844.92,0.0,1,0
A00719,2023-01-31,5478.51,5478.51,0.0,1,0
A00720,2023-01-31,16726.51,16726.51,0.0,1,0
A00721,2023-01-31,29910.05,29910.05,0.0,1,0
A00722,2023-01-31,3657.31,3657.31,0.0,1,0
A00723,2023-01-31,15131.85,15131.85,0.0,1,0
A00724,2023-01-31,20524.54,20524.54,0.0,1,0
A00725,2023-01-31,27263.42,27263.42,0.0,1,0
A00726,2023-01-31,19770.91,19770.91,0.0,1,0
A00727,2023-01-31,6469.6,6469.6,0.0,1,0
A00728,2023-01-31,10202.63,10202.63,0.0,1,0
A00729,2023-01-31,38931.18,38931.18,0.0,1,0
A00730,2023-01-31,24701.79,24701.79,0.0,1,0
A00731,2023-01-31,11638.08,11638.08,0.0,1,0
A00732,2023-01-31,14951.76,14951.76,0.0,1,0
A00733,2023-01-31,7518.07,7518.07,0.0,1,0
A00734,2023-01-31,3201.75,3201.75,0.0,1,0
A00735,2023-01-31,15821.24,15821.24,0.0,1,0
A00736,2023-01-31,9555.98,9555.98,0.0,1,0
A00737,2023-01-31,21021.67,21021.67,0.0,1,0
A00738,2023-01-31,51234.94,51234.94,0.0,1,0
A00739,2023-01-31,20121.48,20121.48,0.0,1,0
A00740,2023-01-31,20116.26,20116.26,0.0,1,0
A00741,2023-01-31,29619.61,29619.61,0.0,1,0
A00742,2023-01-31,5405.05,5405.05,0.0,1,0
A00743,2023-01-31,22797.59,22797.59,0.0,1,0
A00744,2023-01-31,7360.51,7360.51,0.0,1,0
A00745,2023-01-31,29198.75,29198.75,0.0,1,0
A00746,2023-01-31,20064.31,20064.31,0.0,1,0
A00747,2023-01-31,5927.12,5927.12,0.0,1,0
A00748,2023-01-31,20308.92,20308.92,0.0,1,0
A00749,2023-01-31,4713.54,4713.54,0.0,1,0
A00750,2023-01-31,5752.73,5752.73,0.0,1,0
A00751,2023-01-31,4311.58,4311.58,0.0,1,0
A00752,2023-01-31,30491.08,30491.08,0.0,1,0
A00753,2023-01-31,21546.07,21546.07,0.0,1,0
A00754,2023-01-31,17474.16,17474.16,0.0,1,0
A00755,2023-01-31,8118.81,8118.81,0.0,1,0
A00756,2023-01-31,23001.66,23001.66,0.0,1,0
A00757,2023-01-31,17819.57,17819.57,0.0,1,0
A00758,2023-01-31,10736.72,10736.72,0.0,1,0
A00759,2023-01-31,18994.61,18994.61,0.0,1,0
A00760,2023-01-31,21671.47,21671.47,0.0,1,0
A00761,2023-01-31,6327.37,6327.37,0.0,1,0
A00762,2023-01-31,35850.44,35850.44,0.0,1,0
A00763,2023-01-31,14289.38,14289.38,0.0,1,0
A00764,2023-01-31,22352.2,22352.2,0.0,1,0
A00765,2023-01-31,13467.87,13467.87,0.0,1,0
A00766,2023-01-31,20262.54,20262.54,0.0,1,0
A00767,2023-01-31,11979.78,11979.78,0.0,1,0
A00768,2023-01-31,12758.9,12758.9,0.0,1,0
A00769,2023-01-31,11800.24,11800.24,0.0,1,0
A00770,2023-01-31,17320.25,17320.25,0.0,1,0
A00771,2023-01-31,25395.84,25395.84,0.0,1,0
A00772,2023-01-31,25755.82,25755.82,0.0,1,0
A00773,2023-01-31,24788.5,0.0,24788.5,0,1
A00774,2023-01-31,18570.73,18570.73,0.0,1,0
A00775,2023-01-31,10870.5,10870.5,0.0,1,0
A00776,2023-01-31,1578.37,1578.37,0.0,1,0
A00777,2023-01-31,25063.42,25063.42,0.0,1,0
A00778,2023-01-31,17192.24,17192.24,0.0,1,0
A00779,2023-01-31,9777.37,9777.37,0.0,1,0
A00780,2023-01-31,14142.0,14142.0,0.0,1,0
A00781,2023-01-31,27030.63,27030.63,0.0,1,0
A00782,2023-01-31,6669.41,6669.41,0.0,1,0
A00783,2023-01-31,37137.06,37137.06,0.0,1,0
A00784,2023-01-31,54845.32,54845.32,0.0,1,0
A00785,2023-01-31,10914.14,10914.14,0.0,1,0
A00786,2023-01-31,12022.32,12022.32,0.0,1,0
A00787,2023-01-31,13567.57,13567.57,0.0,1,0
A00788,2023-01-31,10572.85,10572.85,0.0,1,0
A00789,2023-01-31,45215.81,45215.81,0.0,1,0
A00790,2023-01-31,13555.82,0.0,13555.82,0,1
A00791,2023-01-31,6103.44,6103.44,0.0,1,0
A00792,2023-01-31,17970.05,17970.05,0.0,1,0
A00793,2023-01-31,8282.76,8282.76,0.0,1,0
A00794,2023-01-31,4839.35,4839.35,0.0,1,0
A00795,2023-01-31,9122.96,9122.96,0.0,1,0
A00796,2023-01-31,9894.32,9894.32,0.0,1,0
A00797,2023-01-31,13617.87,13617.87,0.0,1,0
A00798,2023-01-31,3514.87,3514.87,0.0,1,0
A00799,2023-01-31,42859.22,42859.22,0.0,1,0
A00800,2023-01-31,19579.83,19579.83,0.0,1,0
A00801,2023-01-31,23678.81,0.0,23678.81,0,1
A00802,2023-01-31,16767.39,16767.39,0.0,1,0
A00803,2023-01-31,32575.99,32575.99,0.0,1,0
A00804,2023-01-31,11866.2,11866.2,0.0,1,0
A00805,2023-01-31,16687.9,16687.9,0.0,1,0
A00806,2023-01-31,7676.59,7676.59,0.0,1,0
A00807,2023-01-31,14357.75,14357.75,0.0,1,0
A00808,2023-01-31,15691.99,15691.99,0.0,1,0
A00809,2023-01-31,8276.44,8276.44,0.0,1,0
A00810,2023-01-31,19396.78,19396.78,0.0,1,0
A00811,2023-01-31,20552.23,20552.23,0.0,1,0
A00812,2023-01-31,23983.2,23983.2,0.0,1,0
A00813,2023-01-31,20272.92,20272.92,0.0,1,0
A00814,2023-01-31,14765.55,14765.55,0.0,1,0
A00815,2023-01-31,26960.68,26960.68,0.0,1,0
A00816,2023-01-31,16596.1,16596.1,0.0,1,0
A00817,2023-01-31,2649.58,2649.58,0.0,1,0
A00818,2023-01-31,5079.29,5079.29,0.0,1,0
A00819,2023-01-31,7551.53,7551.53,0.0,1,0
A00820,2023-01-31,9127.5,9127.5,0.0,1,0
A00821,2023-01-31,19452.43,19452.43,0.0,1,0
A00822,2023-01-31,33432.07,33432.07,0.0,1,0
A00823,2023-01-31,21844.9,21844.9,0.0,1,0
A00824,2023-01-31,18770.4,18770.4,0.0,1,0
A00825,2023-01-31,3386.45,3386.45,0.0,1,0
A00826,2023-01-31,1747.61,1747.61,0.0,1,0
A00827,2023-01-31,36495.43,36495.43,0.0,1,0
A00828,2023-01-31,11396.63,11396.63,0.0,1,0
A00829,2023-01-31,19721.92,19721.92,0.0,1,0
A00830,2023-01-31,21300.91,21300.91,0.0,1,0
A00831,2023-01-31,53260.21,53260.21,0.0,1,0
A00832,2023-01-31,43443.33,43443.33,0.0,1,0
A00833,2023-01-31,59290.13,59290.13,0.0,1,0
A00834,2023-01-31,23825.58,23825.58,0.0,1,0
A00835,2023-01-31,39013.36,39013.36,0.0,1,0
A00836,2023-01-31,6381.38,6381.38,0.0,1,0
A00837,2023-01-31,53920.6,53920.6,0.0,1,0
A00838,2023-01-31,26501.96,26501.96,0.0,1,0
A00839,2023-01-31,12784.12,0.0,12784.12,0,1
A00840,2023-01-31,28357.17,28357.17,0.0,1,0
A00841,2023-01-31,33700.25,33700.25,0.0,1,0
A00842,2023-01-31,22436.64,22436.64,0.0,1,0
A00843,2023-01-31,1011.57,1011.57,0.0,1,0
A00844,2023-01-31,35016.35,0.0,35016.35,0,1
A00845,2023-01-31,14996.56,0.0,14996.56,0,1
A00846,2023-01-31,22388.96,0.0,22388.96,0,1
A00847,2023-01-31,7338.8,7338.8,0.0,1,0
A00848,2023-01-31,12885.33,12885.33,0.0,1,0
A00849,2023-01-31,11148.79,11148.79,0.0,1,0
A00850,2023-01-31,6232.55,6232.55,0.0,1,0
A00851,2023-01-31,2645.26,2645.26,0.0,1,0
A00852,2023-01-31,13209.92,13209.92,0.0,1,0
A00853,2023-01-31,7707.16,7707.16,0.0,1,0
A00854,2023-01-31,18260.91,18260.91,0.0,1,0
A00855,2023-01-31,20141.82,20141.82,0.0,1,0
A00856,2023-01-31,43958.46,43958.46,0.0,1,0
A00857,2023-01-31,10663.68,10663.68,0.0,1,0
A00858,2023-01-31,33860.41,33860.41,0.0,1,0
A00859,2023-01-31,19571.44,19571.44,0.0,1,0
A00860,2023-01-31,21808.0,21808.0,0.0,1,0
A00861,2023-01-31,17653.29,17653.29,0.0,1,0
A00862,2023-01-31,30332.63,30332.63,0.0,1,0
A00863,2023-01-31,17577.85,17577.85,0.0,1,0
A00864,2023-01-31,17229.27,17229.27,0.0,1,0
A00865,2023-01-31,7523.64,7523.64,0.0,1,0
A00866,2023-01-31,8577.74,8577.74,0.0,1,0
A00867,2023-01-31,19702.27,19702.27,0.0,1,0
A00868,2023-01-31,12041.35,12041.35,0.0,1,0
A00869,2023-01-31,4616.93,4616.93,0.0,1,0
A00870,2023-01-31,11161.36,11161.36,0.0,1,0
A00871,2023-01-31,27105.45,27105.45,0.0,1,0
A00872,2023-01-31,18403.69,18403.69,0.0,1,0
A00873,2023-01-31,9975.95,9975.95,0.0,1,0
A00874,2023-01-31,15474.04,15474.04,0.0,1,0
A00875,2023-01-31,29016.46,29016.46,0.0,1,0
A00876,2023-01-31,7383.88,7383.88,0.0,1,0
A00877,2023-01-31,6844.97,6844.97,0.0,1,0
A00878,2023-01-31,17972.11,17972.11,0.0,1,0
A00879,2023-01-31,11286.0,11286.0,0.0,1,0
A00880,2023-01-31,17962.91,17962.91,0.0,1,0
A00881,2023-01-31,16153.25,16153.25,0.0,1,0
A00882,2023-01-31,17929.44,17929.44,0.0,1,0
A00883,2023-01-31,45016.0,45016.0,0.0,1,0
A00884,2023-01-31,5719.41,5719.41,0.0,1,0
A00885,2023-01-31,24528.15,24528.15,0.0,1,0
A00886,2023-01-31,21065.44,21065.44,0.0,1,0
A00887,2023-01-31,23753.5,23753.5,0.0,1,0
A00888,2023-01-31,3157.23,3157.23,0.0,1,0
A00889,2023-01-31,26189.8,0.0,26189.8,0,1
A00890,2023-01-31,13291.0,13291.0,0.0,1,0
A00891,2023-01-31,17434.24,17434.24,0.0,1,0
A00892,2023-01-31,14512.76,14512.76,0.0,1,0
A00893,2023-01-31,8191.17,8191.17,0.0,1,0
A00894,2023-01-31,13609.55,13609.55,0.0,1,0
A00895,2023-01-31,16117.59,16117.59,0.0,1,0
A00896,2023-01-31,22353.3,22353.3,0.0,1,0
A00897,2023-01-31,19964.33,19964.33,0.0,1,0
A00898,2023-01-31,14899.54,14899.54,0.0,1,0
A00899,2023-01-31,16602.42,16602.42,0.0,1,0
A00900,2023-01-31,16463.14,16463.14,0.0,1,0
A00901,2023-01-31,21949.41,21949.41,0.0,1,0
A00902,2023-01-31,26045.44,26045.44,0.0,1,0
A00903,2023-01-31,27732.86,27732.86,0.0,1,0
A00904,2023-01-31,12441.52,12441.52,0.0,1,0
A00905,2023-01-31,13264.0,13264.0,0.0,1,0
A00906,2023-01-31,11622.48,11622.48,0.0,1,0
A00907,2023-01-31,16215.02,16215.02,0.0,1,0
A00908,2023-01-31,52884.36,52884.36,0.0,1,0
A00909,2023-01-31,12367.8,12367.8,0.0,1,0
A00910,2023-01-31,23770.75,23770.75,0.0,1,0
A00911,2023-01-31,24086.68,24086.68,0.0,1,0
A00912,2023-01-31,20470.81,20470.81,0.0,1,0
A00913,2023-01-31,2973.7,2973.7,0.0,1,0
A00914,2023-01-31,15187.37,15187.37,0.0,1,0
A00915,2023-01-31,21801.41,21801.41,0.0,1,0
A00916,2023-01-31,9185.9,9185.9,0.0,1,0
A00917,2023-01-31,3539.12,3539.12,0.0,1,0
A00918,2023-01-31,22120.16,22120.16,0.0,1,0
A00919,2023-01-31,26774.88,26774.88,0.0,1,0
A00920,2023-01-31,14446.73,14446.73,0.0,1,0
A00921,2023-01-31,10917.5,10917.5,0.0,1,0
A00922,2023-01-31,37113.49,37113.49,0.0,1,0
A00923,2023-01-31,27372.33,27372.33,0.0,1,0
A00924,2023-01-31,7062.37,7062.37,0.0,1,0
A00925,2023-01-31,17636.66,17636.66,0.0,1,0
A00926,2023-01-31,7770.17,7770.17,0.0,1,0
A00927,2023-01-31,12660.92,12660.92,0.0,1,0
A00928,2023-01-31,33658.13,33658.13,0.0,1,0
A00929,2023-01-31,33825.23,33825.23,0.0,1,0
A00930,2023-01-31,10654.68,10654.68,0.0,1,0
A00931,2023-01-31,23259.81,23259.81,0.0,1,0
A00932,2023-01-31,7203.51,7203.51,0.0,1,0
A00933,2023-01-31,51587.3,51587.3,0.0,1,0
A00934,2023-01-31,3511.85,3511.85,0.0,1,0
A00935,2023-01-31,12347.39,12347.39,0.0,1,0
A00936,2023-01-31,23212.53,23212.53,0.0,1,0
A00937,2023-01-31,8245.93,8245.93,0.0,1,0
A00938,2023-01-31,7119.41,7119.41,0.0,1,0
A00939,2023-01-31,15537.05,15537.05,0.0,1,0
A00940,2023-01-31,9881.47,9881.47,0.0,1,0
A00941,2023-01-31,3030.8,3030.8,0.0,1,0
A00942,2023-01-31,15514.17,15514.17,0.0,1,0
A00943,2023-01-31,22616.46,22616.46,0.0,1,0
A00944,2023-01-31,13722.72,13722.72,0.0,1,0
A00945,2023-01-31,15216.3,15216.3,0.0,1,0
A00946,2023-01-31,20482.97,20482.97,0.0,1,0
A00947,2023-01-31,42758.9,42758.9,0.0,1,0
A00948,2023-01-31,11871.84,11871.84,0.0,1,0
A00949,2023-01-31,19526.64,19526.64,0.0,1,0
A00950,2023-01-31,15300.2,15300.2,0.0,1,0
A00951,2023-01-31,6757.02,6757.02,0.0,1,0
A00952,2023-01-31,25158.86,25158.86,0.0,1,0
A00953,2023-01-31,36089.83,36089.83,0.0,1,0
A00954,2023-01-31,22636.59,22636.59,0.0,1,0
A00955,2023-01-31,2169.22,2169.22,0.0,1,0
A00956,2023-01-31,12389.85,12389.85,0.0,1,0
A00957,2023-01-31,22582.93,22582.93,0.0,1,0
A00958,2023-01-31,29924.69,29924.69,0.0,1,0
A00959,2023-01-31,4354.04,4354.04,0.0,1,0
A00960,2023-01-31,6603.38,6603.38,0.0,1,0
A00961,2023-01-31,19961.17,19961.17,0.0,1,0
